DADE,THEODORE R. AND THELMA A. GIBSON CHARTER SCHOOL,110,22,99,YES,YES,N,99,98,"1682 NW 4TH AVE MIAMI, FL 33136-1507",25.791042,-80.201943,60
DADE,TOUSSAINT L'OUVERTURE ELEMENTARY,73,24,100,NO,YES,N,99,94,"120 NE 59TH ST MIAMI, FL 33137-2040",25.829453,-80.193974,61
DESOTO,NOCATEE ELEMENTARY SCHOOL,93,31,100,NO,YES,N,48,75,"PO BOX 188 NOCATEE, FL 34268-0188",27.15981,-81.884316,62
DUVAL,ANNIE R. MORGAN ELEMENTARY SCHOOL,71,24,99,NO,YES,N,92,74,"964 SAINT CLAIR ST JACKSONVILLE, FL 32254-3148",30.336287,-81.716296,63
DUVAL,ARLINGTON ELEMENTARY SCHOOL,71,24,100,NO,YES,N,81,69,"1201 UNIVERSITY BLVD N JACKSONVILLE, FL 32211-8851",30.331998,-81.601815,64
DUVAL,BRENTWOOD ELEMENTARY SCHOOL,80,27,98,NO,YES,N,98,74,"3750 SPRINGFIELD BLVD JACKSONVILLE, FL 32206-1817",30.362829,-81.662471,65
DUVAL,GEORGE WASHINGTON CARVER ELEMENTARY,65,22,100,NO,YES,N,97,77,"2854 W 45TH ST JACKSONVILLE, FL 32209-2825",30.368027,-81.710572,66
DUVAL,HIGHLANDS MIDDLE SCHOOL,138,28,98,NO,YES,N,92,61,"10913 PINE ESTATES RD E JACKSONVILLE, FL 32218-4634",30.434351,-81.681422,67
DUVAL,HYDE GROVE ELEMENTARY SCHOOL,86,29,98,NO,YES,N,88,74,"2056 LANE AVE S JACKSONVILLE, FL 32210-2775",30.280065,-81.756998,68
DUVAL,J. E. B. STUART MIDDLE SCHOOL,110,22,98,NO,YES,N,79,63,"4815 WESCONNETT BLVD JACKSONVILLE, FL 32210-7316",30.25481,-81.737725,69
DUVAL,JEFFERSON DAVIS MIDDLE SCHOOL,155,31,98,NO,YES,N,83,62,"7050 MELVIN RD JACKSONVILLE, FL 32210-6830",30.254419,-81.760668,70
DUVAL,JOHN LOVE ELEMENTARY SCHOOL,92,31,97,NO,YES,N,90,76,"1531 WINTHROP ST JACKSONVILLE, FL 32206-4164",30.348095,-81.634676,71
DUVAL,LONG BRANCH ELEMENTARY SCHOOL,81,27,100,NO,YES,N,98,83,"3723 FRANKLIN ST JACKSONVILLE, FL 32206-1535",30.361338,-81.639179,72
DUVAL,MATTHEW W. GILBERT MIDDLE SCHOOL,152,30,98,NO,YES,N,95,77,"1424 FRANKLIN ST JACKSONVILLE, FL 32206-4806",30.340411,-81.639371,73
DUVAL,OAK HILL ELEMENTARY SCHOOL,93,31,99,NO,YES,N,82,69,"6910 DAUGHTRY BLVD S JACKSONVILLE, FL 32210-6844",30.252644,-81.760682,74
DUVAL,RICHARD L. BROWN ELEMENTARY SCHOOL,72,24,100,NO,YES,N,87,68,"1535 MILNOR ST JACKSONVILLE, FL 32206-4824",30.343593,-81.637171,75
DUVAL,RUFUS E. PAYNE ELEMENTARY SCHOOL,94,31,100,NO,YES,N,99,73,"6725 HEMA RD JACKSONVILLE, FL 32209-1424",30.38068,-81.726572,76
DUVAL,SADIE T. TILLIS ELEMENTARY SCHOOL,88,29,99,NO,YES,N,87,60,"6084 MORSE AVE JACKSONVILLE, FL 32244-3730",30.225635,-81.74067,77
DUVAL,SMART POPE LIVINGSTON ELEMENTARY,69,23,99,NO,YES,N,95,78,"1128 BARBER ST JACKSONVILLE, FL 32209-7110",30.33954,-81.688866,78
DUVAL,SOMERSET EAGLE HIGH SCHOOL,83,28,97,YES,YES,N,97,19,"8985 LONE STAR RD JACKSONVILLE, FL 32211-5195",30.339304,-81.558144,79
